case_id,customer_id,site_code,channel,issue_type,priority,created_at,first_response_seconds,handle_seconds,resolved_at,sla_target_seconds,sla_breached,agent_id
C100706,U9809,DFW2,callback,damaged_item,P3,2026-01-12,677,1271,12-01-2026 18:37,259200,0,A133
C102327,U15568,SEA3,chat,damaged_item,P3,2026-02-05 18:32:41,74,422,2026-02-05 18:51:17,259200,0,A100
C103455,U8143,SEA3,chat,damaged_item,P2,2026-02-22 10:44:39,126,257,2026-02-22 10:52:02,172800,0,A156
C100735,U10854,PHX1,phone,payment,P3,2026-01-13 13:58:56,164,803,2026-01-13 14:15:58,259200,0,A109
C100050,U8138,PHX1,email,damaged_item,P2,2026-01-01 16:22:44,476,914,2026-01-01 17:04:06,172800,0,A127
C101527,U13756,PHX1,email,delivery_delay,P2,2026-01-24 06:41:42,517,976,2026-01-24 06:55:00,172800,0,A128
C100954,U17931,JFK5,email,payment,P3,2026-01-15 11:30:57,256,980,01/15/2026 11:56,259200,0,A115
C102388,U16051,SEA3,callback,account,P3,2026-02-06 22:56:10,78,456,06-02-2026 23:05,259200,0,A121
C100802,U16476,JFK5,chat,refund,P2,2026-01-14 14:31:13,,581,2026-01-14 14:43:25,172800,0,A179
C102972,U16001,JFK5,phone,account,P3,2026-02-15 11:36:58,136,892,2026-02-15 12:02:15,259200,0,
C101424,U12977,JFK5,chat,damaged_item,P3,2026-01-22 17:48:48,101,295,2026-01-22 17:54:29,259200,0,A172
C101167,U7419,DFW2,callback,damaged_item,P3,2026-01-19 18:26:51,334,666,2026-01-24 21:45:16,259200,1,A113
C100863,U7088,PHX1,phone,delivery_delay,P3,2026-01-14 10:55:02,180,435,2026-01-14 11:07:47,259200,0,A151
C102290,U7231,PHX1,callback,damaged_item,P3,2026-02-05 19:54:57,669,1040,2026-02-05 20:36:46,259200,0,
C100168,U14626,PHX1,chat,payment,P3,2026-01-03 20:54:23,161,357,2026-01-08 20:39:38,259200,1,A171
C101445,U11038,PHX1,email,refund,P2,23-01-2026 14:04,336,935,01/26/2026 08:30,172800,1,A153
C103455,U8143,SEA3,chat,damaged_item,P2,2026-02-22 10:44:39,126,257,2026-02-22 10:52:02,172800,0,A156
C100226,U17853,JFK5,email,damaged_item,P3,01/05/2026 18:04,450,1190,01/05/2026 18:39,259200,0,A138
C102716,U13357,PHX1,callback,refund,P1,2026-02-11 22:27:49,411,1253,2026-02-11 23:04:14,86400,0,A115
C100667,U11697,DFW2,callback,wrong_item,P2,2026-01-12 21:11:32,320,610,,172800,0,A156
C100068,U15646,DFW2,email,payment,P1,02-01-2026 09:33,427,673,2026-01-02 09:52:45,86400,0,A110
C101354,U17377,DFW2,phone,delivery_delay,P2,2026-01-22 19:01:39,219,415,2026-01-22 19:17:46,172800,0,A176
C103843,U11021,JFK5,chat,refund,P2,2026-02-27 15:26:10,166,515,27-02-2026 15:38,172800,0,A150
C102593,U10972,DFW2,callback,damaged_item,P3,2026-02-09 12:51:04,423,702,,259200,1,A143
C101186,U10112,JFK5,email,account,P3,2026-01-19 10:30:31,127,765,2026-01-19,259200,0,A168
C101006,U18962,SEA3,chat,account,P3,01/16/2026 09:07,332,637,16-01-2026 09:25,259200,0,A158
C101087,U14011,PHX1,chat,payment,P3,2026-01-18 10:32:20,190,481,01/18/2026 10:44,259200,0,A108
C102003,U10006,SEA3,phone,damaged_item,P2,2026-01-31,531,911,03-02-2026 17:50,172800,1,A140
C102492,U17557,SEA3,email,payment,P3,02/08/2026 17:08,136,522,2026-02-08 17:18:50,259200,0,A103
C100522,U11921,PHX1,phone,delivery_delay,P3,2026-01-09 15:37:05,270,645,09-01-2026 15:49,259200,0,A172
C100866,U14499,PHX1,phone,damaged_item,P3,2026-01-14 20:11:32,172,537,,259200,0,A165
C102337,U10402,DFW2,email,delivery_delay,P2,05-02-2026 20:09,402,1023,2026-02-05 20:36:29,172800,0,A104
C102498,U18244,JFK5,chat,refund,P2,08-02-2026 13:13,51,303,2026-02-08 13:22:59,172800,0,A133
C101488,U5553,JFK5,email,account,P2,01/23/2026 21:25,175,702,2026-01-23 21:55:53,172800,0,A132
C102088,U13231,JFK5,chat,wrong_item,P3,2026-02-02 21:52:31,156,533,2026-02-02 22:05:54,259200,0,
C100446,U18235,PHX1,chat,damaged_item,P1,2026-01-08 10:39:17,235,529,2026-01-08,86400,0,
C103817,U5543,JFK5,chat,account,P3,2026-02-27 15:58:14,98,301,2026-02-27 16:06:23,259200,0,A174
C101164,U11403,PHX1,phone,damaged_item,P1,01/19/2026 08:02,190,340,2026-01-19 08:10:15,86400,0,
C101869,U11953,JFK5,chat,damaged_item,P1,2026-01-29 18:26:30,132,598,2026-01-29 18:39:04,86400,0,A131
C102572,U18785,SEA3,phone,payment,P2,2026-02-09 20:33:13,342,843,2026-02-12 09:53:53,172800,1,A144
C101898,U6350,DFW2,chat,account,P3,2026-01-30 09:42:24,72,347,,259200,1,A142
C103772,U12390,PHX1,chat,payment,P2,2026-02-27 20:55:02,4019,11265,2026-02-28 04:45:30,172800,0,A123
C102267,U15836,SEA3,phone,damaged_item,P3,2026-02-04 12:06:16,122,578,2026-02-04,259200,0,A160
C103598,U17248,SEA3,chat,damaged_item,P2,2026-02-24 09:29:51,161,397,02/24/2026 09:45,172800,0,A104
C102993,U14614,SEA3,phone,refund,P2,2026-02-16 19:28:59,84,463,2026-02-16 19:50:10,172800,0,A115
C101670,U13470,SEA3,chat,account,P2,2026-01-27 10:22:38,316,530,,172800,0,A166
C100119,U13444,SEA3,phone,delivery_delay,P3,2026-01-02 21:40:11,57,337,2026-01-08 03:54:41,259200,1,A150
C100532,U13133,PHX1,phone,refund,P2,2026-01-09 08:25:53,367,834,2026-01-09 08:59:29,172800,0,
C100548,U13470,SEA3,email,damaged_item,P3,01/09/2026 16:02,309,1099,2026-01-09 16:48:06,259200,0,A140
C100809,U15033,SEA3,phone,damaged_item,P2,01/14/2026 11:16,99,582,2026-01-14 11:36:12,172800,0,A115
C102587,U13319,JFK5,email,,P2,2026-02-09 20:59:54,300,950,2026-02-09 21:31:03,172800,0,A117
C103811,U15121,JFK5,email,payment,P1,2026-02-27 17:25:12,,1179,02/28/2026 23:21,86400,1,A179
C100356,U11479,JFK5,email,,P1,2026-01-06 19:40:39,470,987,2026-01-06 20:18:36,86400,0,A134
C103684,U16840,DFW2,phone,wrong_item,P3,2026-02-26 08:35:46,437,756,2026-02-26 09:00:34,259200,0,A118
C103234,U16022,DFW2,phone,wrong_item,P2,02/19/2026 15:14,116,585,2026-02-19 15:24:58,172800,0,A173
C102019,U12141,DFW2,chat,damaged_item,P2,2026-02-01 16:18:37,390,678,2026-02-01 16:30:02,172800,0,A178
C103493,U9594,PHX1,phone,damaged_item,P2,2026-02-23 19:23:44,236,430,23-02-2026 19:34,172800,0,A152
C101029,U8244,SEA3,chat,payment,P2,2026-01-16 09:54:33,152,607,2026-01-16 10:11:11,172800,0,A137
C102821,U5096,PHX1,phone,refund,P2,2026-02-12 06:05:49,74,378,2026-02-12,172800,0,A119
C103427,U9025,DFW2,email,delivery_delay,P3,21-02-2026 14:01,573,1564,2026-02-21 14:28:24,259200,0,A114
C103024,U11796,PHX1,phone,payment,P2,2026-02-16 16:41:33,192,949,2026-02-19 11:17:59,172800,1,A172
C101729,U12775,SEA3,chat,delivery_delay,P3,2026-01-27 19:25:13,375,610,27-01-2026 19:48,259200,0,A124
C101556,U16813,SEA3,email,account,P2,01/25/2026 18:18,487,1122,2026-01-25 18:43:41,172800,0,A102
C103049,U8222,JFK5,chat,payment,P1,2026-02-16 11:14:40,179,455,02/16/2026 11:28,86400,0,A164
C100008,U16830,JFK5,callback,payment,P3,2026-01-01 14:35:55,248,1207,2026-01-01 15:12:54,259200,0,A133
C100494,U11326,PHX1,chat,account,P2,08-01-2026 18:12,238,685,2026-01-08 18:38:58,172800,0,
C101004,U14684,PHX1,phone,damaged_item,P3,2026-01-16 22:21:26,173,313,01/16/2026 22:29,259200,0,A155
C102217,U13501,JFK5,phone,damaged_item,P2,2026-02-04 21:10:56,161,502,2026-02-04 21:24:27,172800,0,A163
C103112,U16635,DFW2,phone,damaged_item,P3,2026-02-17,264,566,2026-02-17 13:45:00,259200,0,A152
C103463,U11685,SEA3,phone,damaged_item,P1,22-02-2026 21:13,160,306,2026-02-22 21:23:06,86400,0,
C102591,U12379,JFK5,phone,wrong_item,P1,02/09/2026 16:50,216,672,2026-02-09 17:03:19,86400,0,A155
C102918,U10374,DFW2,phone,account,P3,2026-02-13,192,819,2026-02-13 22:37:16,259200,0,A115
C102026,U16301,PHX1,email,wrong_item,P1,2026-02-01 16:32:25,9573,18793,2026-02-01 21:50:16,86400,0,A158
C102460,U17345,DFW2,callback,damaged_item,P3,2026-02-07 14:22:10,,20917,2026-02-07 19:04:17,259200,0,A133
C102105,U9973,JFK5,phone,wrong_item,P2,2026-02-02 17:40:10,360,651,2026-02-02 17:53:10,172800,0,A109
C100858,U10192,PHX1,email,wrong_item,P2,01/14/2026 22:36,725,1600,2026-01-14 23:35:53,172800,0,A134
C100478,U8571,SEA3,phone,payment,P3,08-01-2026 22:25,346,807,2026-01-08 22:40:34,259200,0,A116
C102333,U15433,PHX1,chat,wrong_item,P3,02/05/2026 21:53,242,632,2026-02-11 03:31:27,259200,1,A124
C103468,U8950,JFK5,callback,account,P2,02/22/2026 12:26,274,527,02/22/2026 12:34,172800,0,A157
C102444,U17749,SEA3,email,payment,P3,2026-02-07,699,1349,2026-02-07 11:07:28,259200,0,A172
C100127,U16472,PHX1,callback,damaged_item,P3,01/02/2026 08:51,585,983,01/02/2026 09:33,259200,0,A122
C101923,U6485,DFW2,chat,damaged_item,P1,2026-01-30 10:33:24,127,529,01/30/2026 10:56,86400,0,A156
C100686,U9959,SEA3,chat,account,P3,2026-01-12 21:11:03,366,716,,259200,1,A176
C102523,U17570,SEA3,phone,damaged_item,P2,02/09/2026 19:51,344,589,,172800,0,A138
C100412,U5902,JFK5,chat,account,P1,2026-01-07 20:26:28,300,537,2026-01-07 20:39:28,86400,0,A144
C103233,U17628,DFW2,chat,account,P1,2026-02-19,184,606,2026-02-20 13:24:52,86400,1,A161
C101211,U7203,DFW2,chat,refund,P2,2026-01-20 11:14:47,122,321,2026-01-20 11:26:41,172800,0,A104
C103889,U7971,PHX1,email,payment,P2,2026-03-01 17:48:32,,1600,01-03-2026 18:39,172800,0,A171
C102064,U18464,PHX1,chat,damaged_item,P3,02/02/2026 15:53,114,480,2026-02-02 16:14:09,259200,0,A109
C100752,U13218,DFW2,chat,payment,P1,2026-01-13 10:43:29,329,672,2026-01-13 10:58:29,86400,0,A166
C102229,U8246,DFW2,phone,payment,P2,2026-02-04 16:54:13,251,655,2026-02-04 17:19:06,172800,0,A131
C101469,U10800,JFK5,email,refund,P1,2026-01-23 12:57:33,840,1490,2026-01-23 13:57:52,86400,0,A128
C101511,U9795,PHX1,email,account,P3,2026-01-24 10:34:18,163,706,2026-01-24 10:45:38,259200,0,A106
C101605,U17763,DFW2,email,delivery_delay,P2,2026-01-26 19:06:44,636,1337,2026-01-26 19:33:22,172800,0,A104
C102069,U18244,SEA3,chat,damaged_item,P1,2026-02-02 13:15:16,122,443,2026-02-02 13:23:51,86400,0,A146
C100604,U16535,DFW2,phone,payment,P2,2026-01-10 17:12:05,341,539,2026-01-10 17:19:23,172800,0,A177
C100170,U13147,SEA3,chat,damaged_item,P3,01/03/2026 12:25,,458,03-01-2026 12:34,259200,0,A159
C103814,U15435,SEA3,chat,wrong_item,P1,2026-02-27 12:26:25,351,635,2026-02-27 12:44:43,86400,0,A143
C103490,U12335,JFK5,chat,damaged_item,P2,23-02-2026 12:51,134,683,2026-02-23 13:08:57,172800,0,A150
C100980,U8434,PHX1,phone,account,P3,01/16/2026 18:12,210,479,2026-01-16 18:28:00,259200,0,A115
C102066,U6528,SEA3,email,payment,P3,2026-02-02 18:45:24,380,874,2026-02-02 19:07:12,259200,0,A172
C103075,U14021,DFW2,email,delivery_delay,P2,2026-02-17 19:17:43,838,1584,2026-02-17 20:28:11,172800,0,A145
C102255,U17746,PHX1,email,payment,P2,2026-02-04 18:09:32,,1588,02/04/2026 18:45,172800,0,A141
C103831,U9430,JFK5,phone,refund,P3,2026-02-27 21:58:00,234,760,2026-02-27 22:28:46,259200,0,A108
C101144,U14977,PHX1,phone,account,P3,2026-01-19 16:54:10,122,703,2026-01-19 17:10:09,259200,0,A147
C100527,U9389,DFW2,phone,refund,P3,2026-01-09 22:29:42,427,890,01/09/2026 23:06,259200,0,A168
C100908,U16408,PHX1,email,payment,P3,15-01-2026 12:44,376,1157,2026-01-15 13:16:56,259200,0,A111
C103763,U8470,JFK5,phone,account,P2,2026-02-26 18:30:37,223,835,2026-02-26 19:08:23,172800,0,A134
C102170,U7204,PHX1,callback,wrong_item,P2,2026-02-03 12:28:53,280,969,2026-02-06 06:06:59,172800,1,A121
C100707,U18899,JFK5,phone,wrong_item,P2,2026-01-12 12:00:47,571,958,2026-01-12 12:43:44,172800,0,A162
C101899,U10294,DFW2,email,payment,P2,2026-01-30 12:21:03,557,1315,2026-01-30 13:15:29,172800,0,A122
C100401,U10886,JFK5,chat,refund,P1,2026-01-07 10:49:12,140,530,2026-01-07 11:02:24,86400,0,A110
C101329,U13458,PHX1,phone,wrong_item,P2,2026-01-21 12:01:51,404,760,21-01-2026 12:17,172800,0,A105
C102850,U9027,JFK5,callback,refund,P3,2026-02-12 21:15:21,196,423,2026-02-17 01:49:54,259200,1,A134
C103626,U7110,JFK5,chat,damaged_item,P3,2026-02-25 08:46:02,163,488,2026-02-25 09:03:21,259200,0,A113
C101396,U7072,JFK5,email,account,P2,2026-01-22 08:23:01,629,1448,25-01-2026 09:09,172800,1,A102
C101005,U14672,SEA3,phone,wrong_item,P2,2026-01-16 14:06:49,564,921,2026-01-16 14:33:41,172800,0,A112
C103264,U6922,DFW2,chat,delivery_delay,P2,2026-02-19 19:27:31,267,628,2026-02-19 19:43:10,172800,0,A133
C100004,U9422,PHX1,chat,damaged_item,P3,2026-01-01 11:23:22,221,531,2026-01-01 11:36:47,259200,0,A171
C103874,U6514,SEA3,phone,refund,P2,2026-02-28 07:05:40,310,931,02/28/2026 07:22,172800,0,A149
C103333,U14268,DFW2,email,wrong_item,P3,2026-02-20 20:38:59,419,910,20-02-2026 21:17,259200,0,A113
C100158,U12298,SEA3,email,refund,P2,2026-01-03 22:12:36,385,758,2026-01-03 22:29:40,172800,0,A107
C100076,U9465,DFW2,chat,payment,P2,2026-01-02 10:05:58,168,287,2026-01-02 10:14:12,172800,0,A121
C103662,U15553,DFW2,phone,damaged_item,P2,2026-02-25 20:26:05,282,529,02/25/2026 20:49,172800,0,A104
C101800,U17961,JFK5,chat,account,P2,2026-01-28 07:21:39,55,289,2026-01-28 07:33:41,172800,0,A138
C102662,U15227,JFK5,phone,wrong_item,P2,2026-02-10 06:31:53,182,534,2026-02-10 06:42:36,172800,0,A143
C103623,U6278,PHX1,chat,wrong_item,P2,2026-02-25 07:38:04,277,536,2026-02-25 07:51:32,172800,0,A123
C101894,U6620,PHX1,email,payment,P1,01/29/2026 19:03,320,940,2026-01-29 19:23:05,86400,0,A111
C103638,U15201,SEA3,phone,payment,P2,25-02-2026 10:42,194,613,25-02-2026 11:04,172800,0,A119
C103039,U13344,PHX1,email,payment,P2,2026-02-16 21:47:16,421,719,,172800,0,A132
C101365,U13028,JFK5,email,damaged_item,P3,2026-01-22 19:27:31,11668,18951,2026-01-23 04:03:57,259200,0,A156
C100504,U12856,PHX1,chat,account,P2,01/08/2026 22:14,,433,2026-01-08 22:32:52,172800,0,A144
C100394,U15639,JFK5,phone,delivery_delay,P1,2026-01-07 14:03:29,,978,2026-01-09 07:01:49,86400,1,A149
C101282,U9819,SEA3,chat,refund,P3,2026-01-21 16:54:23,112,455,2026-01-21 17:07:16,259200,0,
C103479,U5507,JFK5,phone,refund,P2,02/23/2026 20:20,186,690,02/23/2026 20:43,172800,0,A129
C101877,U9436,SEA3,phone,damaged_item,P2,2026-01-29 09:17:30,205,895,2026-01-29 09:56:10,172800,0,A150
C102895,U8743,JFK5,chat,,P1,02/13/2026 21:38,70,412,2026-02-13 21:57:09,86400,0,A154
C101503,U15668,SEA3,phone,payment,P2,2026-01-23 06:19:14,,853,2026-01-23 06:54:00,172800,0,A140
C103345,U6727,DFW2,phone,delivery_delay,P3,2026-02-20 10:22:05,143,391,2026-02-24 11:27:59,259200,1,A135
C103168,U9429,JFK5,chat,wrong_item,P2,2026-02-18 18:20:09,236,386,,172800,0,A174
C102235,U9160,JFK5,phone,payment,P3,2026-02-04,167,321,2026-02-04 08:49:36,259200,0,A108
C103054,U7544,DFW2,phone,refund,P2,02/16/2026 18:27,111,345,2026-02-16 18:38:09,172800,0,
C102177,U11410,JFK5,chat,delivery_delay,P3,03-02-2026 20:43,,506,2026-02-03 21:06:34,259200,0,A159
C102700,U6041,SEA3,email,delivery_delay,P3,11-02-2026 10:42,562,1449,2026-02-11 11:26:37,259200,0,A127
C101880,U14465,DFW2,email,refund,P2,2026-01-29 19:12:47,347,1106,2026-01-29 19:56:32,172800,0,A103
C102163,U15937,JFK5,phone,delivery_delay,P3,2026-02-03,206,832,2026-02-03,259200,0,A101
C102980,U9539,DFW2,callback,payment,P1,2026-02-15 21:07:31,398,1147,2026-02-15 21:37:41,86400,0,A167
C101994,U10568,PHX1,email,delivery_delay,P2,2026-01-31 21:22:40,128,809,31-01-2026 21:34,172800,0,A101
C101525,U12141,DFW2,chat,wrong_item,P2,2026-01-24 15:07:04,275,522,2026-01-24 15:21:01,172800,0,A131
C102567,U10635,SEA3,phone,damaged_item,P3,2026-02-09 16:28:55,485,840,02/09/2026 16:44,259200,0,A123
C103309,U10114,JFK5,phone,delivery_delay,P1,2026-02-20 11:36:26,202,711,2026-02-20 12:00:38,86400,0,A125
C100302,U10122,JFK5,email,refund,P2,01/06/2026 13:47,211,616,2026-01-06 14:15:40,172800,0,A170
C103778,U8574,JFK5,email,refund,P2,2026-02-27 19:00:31,318,617,2026-02-27 19:25:51,172800,0,A150
C103870,U7313,JFK5,email,account,P1,2026-02-28 16:07:38,685,1243,2026-02-28 16:24:25,86400,0,A143
C101177,U14049,JFK5,phone,payment,P3,2026-01-19 19:01:32,364,914,2026-01-19,259200,0,A136
C102058,U16572,SEA3,email,wrong_item,P2,2026-02-02 12:13:39,381,798,2026-02-02 12:44:15,172800,0,A123
C101356,U7369,PHX1,chat,damaged_item,P3,2026-01-22 16:35:32,413,685,2026-01-22 16:53:29,259200,0,A133
C103131,U8428,PHX1,phone,account,P3,2026-02-18 19:32:16,302,638,18-02-2026 20:00,259200,0,A123
C100614,U12284,DFW2,email,,P2,01/11/2026 09:06,216,778,11-01-2026 09:22,172800,0,A123
C103793,U17992,DFW2,email,wrong_item,P1,2026-02-27 18:52:26,230,802,2026-02-27 19:14:05,86400,0,A144
C102855,U14611,SEA3,chat,wrong_item,P2,2026-02-12 11:39:07,329,548,12-02-2026 11:59,172800,0,A176
C101575,U13431,JFK5,chat,account,P2,2026-01-25 11:06:45,324,683,2026-01-25 11:20:47,172800,0,A166
C100918,U5013,JFK5,chat,delivery_delay,P3,2026-01-15 10:08:42,344,625,2026-01-15 10:28:16,259200,0,A118
C100695,U11097,PHX1,callback,refund,P2,2026-01-12 14:43:27,689,1064,2026-01-12 15:23:57,172800,0,A172
C102564,U5879,DFW2,phone,refund,P3,2026-02-09 07:15:13,249,884,2026-02-09 07:39:49,259200,0,A173
C102065,U8962,DFW2,chat,damaged_item,P2,02-02-2026 06:41,,603,2026-02-02 06:52:51,172800,0,A161
C102890,U18517,SEA3,phone,wrong_item,P3,2026-02-13 13:47:16,245,555,2026-02-13 13:58:17,259200,0,A161
C101085,U7606,SEA3,email,account,P1,2026-01-18 16:48:04,563,1330,2026-01-18 17:07:29,86400,0,
C103771,U8250,JFK5,email,payment,P2,2026-02-27 10:39:54,469,1059,2026-02-27 11:00:39,172800,0,A162
C101543,U11713,JFK5,phone,account,P2,2026-01-25 11:00:40,254,553,2026-01-25 11:12:53,172800,0,A114
C102050,U7676,PHX1,phone,damaged_item,P2,2026-02-02 08:30:39,156,346,2026-02-02 08:37:32,172800,0,A176
C100832,U15247,JFK5,chat,wrong_item,P2,2026-01-14 21:12:53,309,536,2026-01-14 21:34:53,172800,0,A148
C102570,U13274,DFW2,chat,payment,P3,2026-02-09,190,475,02/09/2026 22:28,259200,0,A101
C102380,U14896,DFW2,chat,account,P1,2026-02-06 14:24:57,415,650,2026-02-06 14:42:08,86400,0,A131
C100646,U8305,PHX1,chat,payment,P3,2026-01-11 12:28:44,155,419,2026-01-15,259200,1,A131
C102782,U8210,SEA3,phone,wrong_item,P1,2026-02-12 09:49:52,353,917,2026-02-12 10:24:57,86400,0,A150
C101789,U9920,PHX1,email,account,P3,2026-01-28 07:20:46,662,1594,2026-01-28 08:09:37,259200,0,A151
C101256,U6969,DFW2,email,wrong_item,P1,2026-01-20 12:00:35,278,909,20-01-2026 12:25,86400,0,A132
C100446,U18235,PHX1,chat,damaged_item,P1,2026-01-08 10:39:17,235,529,2026-01-08,86400,0,
C103227,U16395,SEA3,chat,refund,P3,2026-02-19 06:36:57,156,302,02/19/2026 06:43,259200,0,A118
C103687,U7852,PHX1,email,wrong_item,P3,2026-02-26 15:44:27,858,1444,2026-02-26 16:45:19,259200,0,A162
C101458,U9931,JFK5,email,damaged_item,P1,2026-01-23 09:17:11,550,920,2026-01-23 09:58:34,86400,0,A140
C100185,U17823,JFK5,email,refund,P2,2026-01-04 22:10:43,357,1529,2026-01-04 22:38:42,172800,0,A109
C103821,U13176,SEA3,phone,refund,P2,02/27/2026 21:10,69,405,02/27/2026 21:19,172800,0,A106
C102270,U11497,SEA3,email,refund,P2,2026-02-04 08:00:53,226,1238,2026-02-07 05:14:31,172800,1,A130
C102355,U6958,DFW2,email,account,P1,2026-02-06 15:09:25,248,1341,,86400,0,A156
C101907,U9868,JFK5,chat,account,P2,2026-01-30 11:35:09,163,663,,172800,0,A104
C100180,U13204,JFK5,chat,wrong_item,P3,2026-01-04 15:10:36,91,416,2026-01-04 15:24:05,259200,0,A144
C102148,U15768,DFW2,phone,damaged_item,P2,2026-02-03 17:20:19,249,953,03-02-2026 17:58,172800,0,
C103560,U14094,PHX1,chat,payment,P2,2026-02-24 22:41:14,324,674,2026-02-24 22:54:06,172800,0,A162
C101852,U17626,DFW2,phone,refund,P2,2026-01-29 20:18:01,408,848,2026-01-29 20:57:30,172800,0,A103
C102879,U10802,SEA3,chat,refund,P2,02/13/2026 21:24,130,256,02/16/2026 04:12,172800,1,A118
C102377,U9567,SEA3,phone,wrong_item,P2,2026-02-06 11:27:28,372,903,06-02-2026 12:08,172800,0,A142
C103488,U5238,DFW2,email,delivery_delay,P3,02/23/2026 19:39,524,967,,259200,0,A134
C101805,U7159,DFW2,chat,payment,P3,2026-01-28 16:00:55,157,293,,259200,0,A128
C103120,U12047,SEA3,phone,wrong_item,P1,2026-02-17 14:53:58,180,640,02/17/2026 15:19,86400,0,A133
C103688,U7008,SEA3,phone,delivery_delay,P1,2026-02-26 11:19:28,,863,2026-02-28 04:39:49,86400,1,
C102777,U6777,DFW2,chat,delivery_delay,P2,2026-02-12 08:16:15,137,510,2026-02-12 08:37:27,172800,0,A114
C102166,U7606,DFW2,chat,refund,P3,03-02-2026 19:37,117,627,2026-02-03 19:59:43,259200,0,A148
C102036,U7290,DFW2,email,refund,P2,2026-02-01 13:01:23,467,1594,02/01/2026 13:53,172800,0,A127
C102987,U16793,JFK5,phone,wrong_item,P3,2026-02-16 12:11:38,,330,2026-02-16,259200,0,A138
C100590,U9544,DFW2,email,account,P2,01/10/2026 16:05,229,1329,01/10/2026 16:40,172800,0,A111
C102873,U16170,SEA3,phone,payment,P2,2026-02-13 13:21:10,507,904,2026-02-13 13:56:15,172800,0,A146
C100870,U13081,SEA3,phone,account,P1,2026-01-14 15:36:27,,602,16-01-2026 08:56,86400,1,A133
C101250,U9823,JFK5,email,refund,P2,01/20/2026 20:05,567,1306,2026-01-20 20:35:18,172800,0,A102
C102673,U13742,PHX1,email,delivery_delay,P3,2026-02-10 10:46:07,279,910,2026-02-14 14:15:42,259200,1,A121
C103562,U16970,DFW2,email,,P2,2026-02-24 15:04:27,271,606,2026-02-24 15:31:17,172800,0,A112
C102991,U18137,PHX1,chat,,P3,2026-02-16 14:56:13,,679,02/16/2026 15:18,259200,0,A108
C102057,U6054,DFW2,email,payment,P3,2026-02-02 11:44:06,632,1193,2026-02-02 12:09:06,259200,0,A108
C103648,U11074,JFK5,chat,payment,P2,2026-02-25 07:35:13,108,244,2026-02-28 21:26:01,172800,1,A155
C101826,U17398,SEA3,phone,refund,P3,2026-01-28 11:15:41,109,331,,259200,0,A135
C100494,U11326,PHX1,chat,account,P2,08-01-2026 18:12,238,685,2026-01-08 18:38:58,172800,0,
C103759,U11135,JFK5,email,refund,P3,02/26/2026 17:02,850,1318,,259200,0,A100
C100123,U16109,SEA3,callback,delivery_delay,P1,2026-01-02 19:17:40,,792,2026-01-04 11:57:07,86400,1,A156
C101112,U16252,SEA3,chat,account,P2,18-01-2026 07:16,62,370,2026-01-18 07:25:46,172800,0,A119
C100987,U14883,SEA3,chat,delivery_delay,P1,2026-01-16 17:57:14,264,457,16-01-2026 18:12,86400,0,A100
C100638,U16220,SEA3,chat,wrong_item,P3,2026-01-11 12:08:55,186,301,01/11/2026 12:16,259200,0,A158
C102663,U5843,PHX1,chat,payment,P1,2026-02-10 14:30:43,384,627,,86400,0,A156
C102238,U11314,PHX1,chat,delivery_delay,P2,2026-02-04 13:20:08,86,380,2026-02-04 13:30:29,172800,0,A164
C102184,U13861,DFW2,chat,account,P2,03-02-2026 22:28,174,349,2026-02-06 16:27:33,172800,1,A129
C100780,U6880,PHX1,phone,delivery_delay,P2,2026-01-13 06:10:33,344,848,2026-01-13 06:29:45,172800,0,A127
C103491,U6070,DFW2,phone,payment,P3,2026-02-23 18:05:26,539,889,27-02-2026 22:10,259200,1,A101
C101189,U10103,JFK5,chat,damaged_item,P3,2026-01-19 09:23:07,295,674,2026-01-22 19:03:31,259200,1,A170
C101306,U13850,DFW2,chat,account,P1,2026-01-21 08:40:19,193,386,2026-01-21 08:50:04,86400,0,A126
C102652,U17795,PHX1,phone,wrong_item,P2,2026-02-10 14:43:46,243,623,2026-02-10 15:06:50,172800,0,A172
C103149,U10355,PHX1,chat,delivery_delay,P2,2026-02-18,129,266,02/18/2026 19:28,172800,0,A123
