case_id,customer_id,site_code,channel,issue_type,priority,created_at,first_response_seconds,handle_seconds,resolved_at,sla_target_seconds,sla_breached,agent_id,created_ts,resolved_ts,resolution_seconds,invalid_duration_flag,is_open_case,handle_seconds_capped,team,manager
C101500,U9356,PHX1,email,account,P2,2026-01-24 13:52:40,975,1549,2026-01-24 14:36:28,172800,0,A168,2026-01-24 13:52:40,2026-01-24 14:36:28,2628,0,0,1549,T3_accounts,M-Anika
C100964,U7241,PHX1,email,delivery_delay,P3,2026-01-16 22:08:53,567,1430,2026-01-16 22:38:37,259200,0,A135,2026-01-16 22:08:53,2026-01-16 22:38:37,1784,0,0,1430,T3_accounts,M-Kim
C103362,U5292,JFK5,chat,delivery_delay,P2,23-02-2026 08:42,198,346,2026-02-23,172800,0,A110,2026-02-23 08:42:00,2026-02-23 00:00:00,,1,0,346,T2_delivery,M-Anika
C103135,U11764,PHX1,chat,damaged_item,P3,2026-02-19 07:42:21,151,490,2026-02-19 07:58:56,259200,0,A162,2026-02-19 07:42:21,2026-02-19 07:58:56,995,0,0,490,T1_returns,M-Kim
C102524,U8991,JFK5,chat,payment,P3,2026-02-09 10:59:58,378,653,2026-02-09 11:29:52,259200,0,A179,2026-02-09 10:59:58,2026-02-09 11:29:52,1794,0,0,653,T2_delivery,M-Javier
C103774,U6965,PHX1,email,wrong_item,P3,2026-03-01 22:35:59,251,1516,01-03-2026 23:24,259200,0,A174,2026-03-01 22:35:59,2026-03-01 23:24:00,2881,0,0,1516,T2_delivery,M-Kim
C102689,U10655,PHX1,chat,refund,P2,2026-02-12 21:45:17,75,286,2026-02-12 21:54:13,172800,0,A121,2026-02-12 21:45:17,2026-02-12 21:54:13,536,0,0,286,T3_accounts,M-Kim
C102911,U8476,DFW2,phone,damaged_item,P3,2026-02-16 20:03:07,490,865,2026-02-16 20:24:27,259200,0,A172,2026-02-16 20:03:07,2026-02-16 20:24:27,1280,0,0,865,T2_delivery,M-Rita
C103026,U11006,JFK5,email,damaged_item,P3,02/17/2026 21:24,368,602,17-02-2026 21:40,259200,0,A112,2026-02-17 21:24:00,2026-02-17 21:40:00,960,0,0,602,T3_accounts,M-Kim
C100793,U8148,DFW2,chat,account,P2,2026-01-14 22:39:11,118,337,2026-01-14 22:47:58,172800,0,A118,2026-01-14 22:39:11,2026-01-14 22:47:58,527,0,0,337,T1_returns,M-Javier
C103119,U13090,PHX1,phone,damaged_item,P2,2026-02-19 09:25:37,238,438,2026-02-19 09:36:10,172800,0,A177,2026-02-19 09:25:37,2026-02-19 09:36:10,633,0,0,438,T2_delivery,M-Javier
C101923,U11793,PHX1,chat,payment,P3,2026-01-30 22:40:34,101,452,2026-01-30 22:50:58,259200,0,A170,2026-01-30 22:40:34,2026-01-30 22:50:58,624,0,0,452,T3_accounts,M-Javier
C101713,U14958,PHX1,chat,damaged_item,P3,2026-01-27 11:21:20,182,611,2026-01-27 11:34:53,259200,0,A102,2026-01-27 11:21:20,2026-01-27 11:34:53,813,0,0,611,T1_returns,M-Rita
C103356,U7011,PHX1,chat,wrong_item,P2,02/23/2026 19:44,202,632,2026-02-23 20:11:58,172800,0,A168,2026-02-23 19:44:00,2026-02-23 20:11:58,1678,0,0,632,T3_accounts,M-Anika
C101931,U17351,JFK5,chat,payment,P2,2026-01-30 15:15:24,213,401,2026-01-30 15:25:39,172800,0,A110,2026-01-30 15:15:24,2026-01-30 15:25:39,615,0,0,401,T2_delivery,M-Anika
C102165,U9455,PHX1,phone,account,P2,2026-02-04 07:13:33,108,592,04-02-2026 07:29,172800,0,A130,2026-02-04 07:13:33,2026-02-04 07:29:00,927,0,0,592,T1_returns,M-Rita
C103009,U17259,SEA3,callback,unknown,P2,2026-02-17 10:11:04,582,1222,2026-02-17 11:06:13,172800,0,A146,2026-02-17 10:11:04,2026-02-17 11:06:13,3309,0,0,1222,T2_delivery,M-Rita
C100198,U12520,JFK5,chat,account,P2,2026-01-04 09:33:09,67,356,2026-01-04 09:44:29,172800,0,A172,2026-01-04 09:33:09,2026-01-04 09:44:29,680,0,0,356,T2_delivery,M-Rita
C102960,U16988,SEA3,email,delivery_delay,P3,2026-02-16 13:34:27,701,1308,2026-02-16 14:21:22,259200,0,A125,2026-02-16 13:34:27,2026-02-16 14:21:22,2815,0,0,1308,T3_accounts,M-Rita
C101741,U17045,SEA3,phone,damaged_item,P2,2026-01-28 09:32:36,287,492,2026-01-28 09:48:32,172800,0,A161,2026-01-28 09:32:36,2026-01-28 09:48:32,956,0,0,492,T3_accounts,M-Kim
C100018,U5960,DFW2,phone,delivery_delay,P3,2026-01-01 07:41:34,,470,2026-01-01 08:01:41,259200,0,A121,2026-01-01 07:41:34,2026-01-01 08:01:41,1207,0,0,470,T3_accounts,M-Kim
C102421,U17963,SEA3,phone,refund,P3,2026-02-07 20:43:40,142,542,2026-02-07 20:53:27,259200,0,A153,2026-02-07 20:43:40,2026-02-07 20:53:27,587,0,0,542,T2_delivery,M-Kim
C100502,U17515,PHX1,phone,refund,P3,01/09/2026 07:38,190,422,2026-01-09 07:50:55,259200,0,A172,2026-01-09 07:38:00,2026-01-09 07:50:55,775,0,0,422,T2_delivery,M-Rita
C102982,U14403,SEA3,email,unknown,P2,2026-02-17 14:27:04,166,912,2026-02-17 14:58:27,172800,0,A161,2026-02-17 14:27:04,2026-02-17 14:58:27,1883,0,0,912,T3_accounts,M-Kim
C102326,U10051,PHX1,chat,damaged_item,P1,2026-02-06 19:11:58,137,330,2026-02-06 19:21:31,86400,0,A162,2026-02-06 19:11:58,2026-02-06 19:21:31,573,0,0,330,T1_returns,M-Kim
C100268,U17075,PHX1,phone,refund,P3,01/05/2026 21:33,156,553,2026-01-05 21:56:17,259200,0,A107,2026-01-05 21:33:00,2026-01-05 21:56:17,1397,0,0,553,T2_delivery,M-Rita
C100742,U6651,JFK5,chat,delivery_delay,P2,2026-01-13 11:05:18,91,235,2026-01-13 11:14:05,172800,0,A101,2026-01-13 11:05:18,2026-01-13 11:14:05,527,0,0,235,T2_delivery,M-Rita
C100424,U9920,JFK5,callback,delivery_delay,P3,2026-01-07 17:28:28,5311,8213,2026-01-07 21:09:16,259200,0,A128,2026-01-07 17:28:28,2026-01-07 21:09:16,13248,0,0,8213,T3_accounts,M-Anika
C103361,U16672,JFK5,email,wrong_item,P3,2026-02-23 07:56:27,693,1483,2026-02-23 08:55:12,259200,0,A112,2026-02-23 07:56:27,2026-02-23 08:55:12,3525,0,0,1483,T3_accounts,M-Kim
C100109,U15945,DFW2,chat,payment,P2,01/02/2026 15:20,109,414,02-01-2026 15:34,172800,0,A145,2026-01-02 15:20:00,2026-01-02 15:34:00,840,0,0,414,T2_delivery,M-Anika
C100375,U18488,PHX1,phone,account,P2,2026-01-07 12:32:25,217,464,2026-01-07 12:51:29,172800,0,A118,2026-01-07 12:32:25,2026-01-07 12:51:29,1144,0,0,464,T1_returns,M-Javier
C103742,U11904,JFK5,phone,wrong_item,P2,03/01/2026 09:53,,688,01-03-2026 10:12,172800,0,A127,2026-03-01 09:53:00,2026-03-01 10:12:00,1140,0,0,688,T1_returns,M-Anika
C102943,U7360,JFK5,phone,delivery_delay,P3,2026-02-16 19:10:00,256,556,2026-02-16 19:31:09,259200,0,A131,2026-02-16 19:10:00,2026-02-16 19:31:09,1269,0,0,556,T1_returns,M-Rita
C100053,U16488,DFW2,email,damaged_item,P2,01-01-2026 18:21,398,1246,01-01-2026 19:14,172800,0,A135,2026-01-01 18:21:00,2026-01-01 19:14:00,3180,0,0,1246,T3_accounts,M-Kim
C103672,U10240,DFW2,phone,payment,P2,2026-02-27 15:53:36,449,741,2026-02-27 16:08:27,172800,0,A124,2026-02-27 15:53:36,2026-02-27 16:08:27,891,0,0,741,T1_returns,M-Javier
C100504,U6137,JFK5,chat,delivery_delay,P2,2026-01-09 14:10:49,139,250,2026-01-09 14:16:39,172800,0,A162,2026-01-09 14:10:49,2026-01-09 14:16:39,350,0,0,250,T1_returns,M-Kim
C101935,U11729,PHX1,phone,refund,P1,2026-01-30 21:58:54,231,562,2026-01-30 22:12:08,86400,0,A172,2026-01-30 21:58:54,2026-01-30 22:12:08,794,0,0,562,T2_delivery,M-Rita
C102530,U5878,DFW2,email,refund,P2,2026-02-09 18:25:47,291,632,2026-02-09 18:40:28,172800,0,A100,2026-02-09 18:25:47,2026-02-09 18:40:28,881,0,0,632,T3_accounts,M-Kim
C103673,U10773,SEA3,email,damaged_item,P1,02/27/2026 15:31,185,550,2026-02-27 15:50:56,86400,0,A124,2026-02-27 15:31:00,2026-02-27 15:50:56,1196,0,0,550,T1_returns,M-Javier
C101022,U7947,PHX1,phone,refund,P2,2026-01-16 18:58:04,101,516,01/16/2026 19:13,172800,0,A154,2026-01-16 18:58:04,2026-01-16 19:13:00,896,0,0,516,T2_delivery,M-Kim
C101081,U8421,JFK5,callback,delivery_delay,P3,2026-01-18 06:34:38,150,490,2026-01-18 06:43:09,259200,0,A125,2026-01-18 06:34:38,2026-01-18 06:43:09,511,0,0,490,T3_accounts,M-Rita
C103392,U9885,SEA3,phone,account,P2,2026-02-23 21:59:40,374,751,2026-02-23 22:20:33,172800,0,A166,2026-02-23 21:59:40,2026-02-23 22:20:33,1253,0,0,751,T2_delivery,M-Kim
C101434,U13630,DFW2,email,account,P1,2026-01-23 09:44:37,,11914,2026-01-23 18:08:10,86400,0,A171,2026-01-23 09:44:37,2026-01-23 18:08:10,30213,0,0,11914,T2_delivery,M-Javier
C103156,U14300,PHX1,chat,refund,P1,02/19/2026 12:17,272,459,2026-02-19 12:29:46,86400,0,A142,2026-02-19 12:17:00,2026-02-19 12:29:46,766,0,0,459,T1_returns,M-Kim
C101529,U10324,DFW2,chat,unknown,P3,2026-01-25 18:15:52,152,236,2026-01-25,259200,0,A169,2026-01-25 18:15:52,2026-01-25 00:00:00,,1,0,236,T3_accounts,M-Kim
C102684,U14826,DFW2,phone,damaged_item,P2,2026-02-12 16:56:34,220,938,2026-02-12 17:26:12,172800,0,A100,2026-02-12 16:56:34,2026-02-12 17:26:12,1778,0,0,938,T3_accounts,M-Kim
C100643,U13278,JFK5,phone,delivery_delay,P1,2026-01-12,165,547,2026-01-12 22:38:22,86400,0,A114,2026-01-12 00:00:00,2026-01-12 22:38:22,81502,0,0,547,T2_delivery,M-Anika
C103336,U12776,SEA3,chat,delivery_delay,P2,2026-02-23 16:42:22,107,575,2026-02-23 17:02:26,172800,0,A166,2026-02-23 16:42:22,2026-02-23 17:02:26,1204,0,0,575,T2_delivery,M-Kim
C102652,U9334,PHX1,email,damaged_item,P2,2026-02-11 20:14:33,326,1128,2026-02-11 20:56:40,172800,0,A999,2026-02-11 20:14:33,2026-02-11 20:56:40,2527,0,0,1128,unknown,unknown
C101297,U11402,JFK5,email,delivery_delay,P3,21-01-2026 13:45,453,949,2026-01-21,259200,0,A124,2026-01-21 13:45:00,2026-01-21 00:00:00,,1,0,949,T1_returns,M-Javier
C100787,U7651,DFW2,email,damaged_item,P2,01/14/2026 13:30,395,1071,2026-01-14 14:15:31,172800,0,A117,2026-01-14 13:30:00,2026-01-14 14:15:31,2731,0,0,1071,T2_delivery,M-Kim
C103595,U9741,PHX1,chat,account,P2,2026-02-26 12:29:13,153,262,2026-02-26,172800,0,A172,2026-02-26 12:29:13,2026-02-26 00:00:00,,1,0,262,T2_delivery,M-Rita
C100245,U15093,SEA3,phone,wrong_item,P2,05-01-2026 14:13,140,733,2026-01-05 14:37:36,172800,0,A119,2026-01-05 14:13:00,2026-01-05 14:37:36,1476,0,0,733,T3_accounts,M-Kim
C103184,U6133,SEA3,chat,account,P3,2026-02-20 08:08:18,383,675,2026-02-20 08:31:04,259200,0,A125,2026-02-20 08:08:18,2026-02-20 08:31:04,1366,0,0,675,T3_accounts,M-Rita
C102261,U14885,DFW2,chat,unknown,P2,05-02-2026 21:59,92,221,2026-02-05 22:06:06,172800,0,A129,2026-02-05 21:59:00,2026-02-05 22:06:06,426,0,0,221,T1_returns,M-Anika
C101450,U14108,DFW2,chat,payment,P2,23-01-2026 10:15,372,624,2026-01-23 10:30:58,172800,0,A139,2026-01-23 10:15:00,2026-01-23 10:30:58,958,0,0,624,T3_accounts,M-Rita
C102254,U14831,DFW2,callback,wrong_item,P2,2026-02-05 15:23:16,335,1051,2026-02-05 16:07:02,172800,0,A123,2026-02-05 15:23:16,2026-02-05 16:07:02,2626,0,0,1051,T3_accounts,M-Javier
C101221,U7255,SEA3,phone,wrong_item,P3,2026-01-20 10:52:43,129,668,2026-01-20 11:09:45,259200,0,A142,2026-01-20 10:52:43,2026-01-20 11:09:45,1022,0,0,668,T1_returns,M-Kim
C100834,U15255,PHX1,email,account,P3,2026-01-14 06:37:50,547,1114,2026-01-14 07:00:44,259200,0,A111,2026-01-14 06:37:50,2026-01-14 07:00:44,1374,0,0,1114,T1_returns,M-Anika
C101518,U18077,DFW2,chat,unknown,P2,2026-01-24 13:59:03,83,280,2026-01-24 14:07:59,172800,0,A157,2026-01-24 13:59:03,2026-01-24 14:07:59,536,0,0,280,T1_returns,M-Rita
C100100,U15897,SEA3,phone,wrong_item,P2,01/02/2026 12:27,139,708,01/02/2026 12:49,172800,0,A132,2026-01-02 12:27:00,2026-01-02 12:49:00,1320,0,0,708,T3_accounts,M-Anika
C101806,U7894,PHX1,callback,account,P3,2026-01-29 09:49:35,352,982,2026-01-29 10:09:31,259200,0,A141,2026-01-29 09:49:35,2026-01-29 10:09:31,1196,0,0,982,T2_delivery,M-Rita
C102628,U16177,SEA3,chat,unknown,P2,2026-02-11 15:24:00,362,710,2026-02-11 15:55:30,172800,0,A160,2026-02-11 15:24:00,2026-02-11 15:55:30,1890,0,0,710,T2_delivery,M-Kim
C100998,U12636,SEA3,phone,payment,P1,01/16/2026 20:31,157,967,2026-01-16 20:59:28,86400,0,A144,2026-01-16 20:31:00,2026-01-16 20:59:28,1708,0,0,967,T2_delivery,M-Rita
C100694,U11486,PHX1,email,payment,P3,2026-01-12 21:30:17,237,944,2026-01-12 22:10:40,259200,0,A127,2026-01-12 21:30:17,2026-01-12 22:10:40,2423,0,0,944,T1_returns,M-Anika
C103085,U9042,JFK5,callback,delivery_delay,P2,2026-02-18 15:12:48,226,434,2026-02-18 15:23:22,172800,0,A123,2026-02-18 15:12:48,2026-02-18 15:23:22,634,0,0,434,T3_accounts,M-Javier
C103384,U18886,PHX1,phone,refund,P3,2026-02-23 18:27:32,276,523,02/23/2026 18:42,259200,0,A173,2026-02-23 18:27:32,2026-02-23 18:42:00,868,0,0,523,T1_returns,M-Anika
C100960,U16976,DFW2,email,damaged_item,P2,2026-01-16 22:54:59,506,813,16-01-2026 23:30,172800,0,A126,2026-01-16 22:54:59,2026-01-16 23:30:00,2101,0,0,813,T3_accounts,M-Rita
C102122,U5010,PHX1,phone,account,P2,2026-02-03 17:58:31,208,857,2026-02-03 18:35:57,172800,0,A153,2026-02-03 17:58:31,2026-02-03 18:35:57,2246,0,0,857,T2_delivery,M-Kim
C102333,U17487,DFW2,chat,account,P2,2026-02-06 09:24:29,311,702,02/06/2026 09:43,172800,0,A173,2026-02-06 09:24:29,2026-02-06 09:43:00,1111,0,0,702,T1_returns,M-Anika
C102095,U9635,PHX1,email,account,P2,02-02-2026 07:04,202,1034,2026-02-02 07:35:36,172800,0,A174,2026-02-02 07:04:00,2026-02-02 07:35:36,1896,0,0,1034,T2_delivery,M-Kim
C103677,U12445,JFK5,email,wrong_item,P3,2026-02-27 17:43:29,364,630,2026-02-27,259200,0,A116,2026-02-27 17:43:29,2026-02-27 00:00:00,,1,0,630,T2_delivery,M-Kim
C103367,U14631,JFK5,phone,payment,P3,2026-02-23 15:11:51,381,773,2026-02-23 15:41:10,259200,0,A171,2026-02-23 15:11:51,2026-02-23 15:41:10,1759,0,0,773,T2_delivery,M-Javier
C100010,U13837,JFK5,email,delivery_delay,P3,01/01/2026 22:48,352,1559,,259200,0,A167,2026-01-01 22:48:00,2026-03-27 18:28:02,7328402,0,1,1559,T2_delivery,M-Javier
C102372,U7988,JFK5,phone,payment,P2,2026-02-06 12:35:15,122,627,2026-02-06 12:49:33,172800,0,A153,2026-02-06 12:35:15,2026-02-06 12:49:33,858,0,0,627,T2_delivery,M-Kim
C101013,U7666,JFK5,chat,wrong_item,P2,2026-01-16 17:55:57,,551,2026-01-16 18:11:38,172800,0,A159,2026-01-16 17:55:57,2026-01-16 18:11:38,941,0,0,551,T3_accounts,M-Javier
C101362,U13671,SEA3,chat,delivery_delay,P3,2026-01-22 11:08:04,74,349,01/22/2026 11:19,259200,0,A100,2026-01-22 11:08:04,2026-01-22 11:19:00,656,0,0,349,T3_accounts,M-Kim
C101669,U6766,DFW2,email,refund,P2,2026-01-27 12:12:08,117,539,2026-01-27 12:28:08,172800,0,A127,2026-01-27 12:12:08,2026-01-27 12:28:08,960,0,0,539,T1_returns,M-Anika
C101258,U14987,PHX1,phone,damaged_item,P3,2026-01-21 11:05:36,140,397,2026-01-21,259200,0,A121,2026-01-21 11:05:36,2026-01-21 00:00:00,,1,0,397,T3_accounts,M-Kim
C100396,U8844,SEA3,phone,damaged_item,P3,2026-01-07 14:56:28,417,723,2026-01-07 15:12:16,259200,0,A132,2026-01-07 14:56:28,2026-01-07 15:12:16,948,0,0,723,T3_accounts,M-Anika
C103514,U14778,DFW2,email,wrong_item,P3,2026-02-25 10:24:25,687,1109,02/25/2026 10:47,259200,0,A144,2026-02-25 10:24:25,2026-02-25 10:47:00,1355,0,0,1109,T2_delivery,M-Rita
C100509,U15825,JFK5,callback,delivery_delay,P3,2026-01-09 17:34:54,462,1083,2026-01-09 18:24:26,259200,0,A124,2026-01-09 17:34:54,2026-01-09 18:24:26,2972,0,0,1083,T1_returns,M-Javier
C102783,U10930,JFK5,chat,account,P3,2026-02-13 07:00:33,95,527,2026-02-13 07:12:53,259200,0,A107,2026-02-13 07:00:33,2026-02-13 07:12:53,740,0,0,527,T2_delivery,M-Rita
C100263,U10432,SEA3,chat,delivery_delay,P2,2026-01-05,382,634,2026-01-05 15:25:23,172800,0,A115,2026-01-05 00:00:00,2026-01-05 15:25:23,55523,0,0,634,T1_returns,M-Kim
C102857,U7262,DFW2,phone,unknown,P3,2026-02-14 16:15:33,389,797,02/14/2026 16:37,259200,0,A155,2026-02-14 16:15:33,2026-02-14 16:37:00,1287,0,0,797,T2_delivery,M-Javier
C100101,U7131,PHX1,phone,delivery_delay,P1,2026-01-02 17:09:43,206,395,2026-01-02 17:21:07,86400,0,A171,2026-01-02 17:09:43,2026-01-02 17:21:07,684,0,0,395,T2_delivery,M-Javier
C102451,U18141,JFK5,email,delivery_delay,P2,2026-02-08 16:32:10,222,1180,2026-02-08,172800,0,A177,2026-02-08 16:32:10,2026-02-08 00:00:00,,1,0,1180,T2_delivery,M-Javier
C100762,U10545,SEA3,chat,delivery_delay,P1,2026-01-13 19:43:53,64,311,2026-01-13 19:54:07,86400,0,A175,2026-01-13 19:43:53,2026-01-13 19:54:07,614,0,0,311,T1_returns,M-Anika
C102716,U5346,DFW2,phone,delivery_delay,P3,02/12/2026 22:08,9654,18402,2026-02-13,259200,0,A157,2026-02-12 22:08:00,2026-02-13 00:00:00,6720,0,0,11914,T1_returns,M-Rita
C101382,U14015,JFK5,chat,refund,P3,2026-01-22 16:47:13,119,679,2026-01-22 17:07:56,259200,0,A123,2026-01-22 16:47:13,2026-01-22 17:07:56,1243,0,0,679,T3_accounts,M-Javier
C102428,U12474,SEA3,chat,wrong_item,P3,2026-02-08 08:13:33,137,237,2026-02-08 08:20:44,259200,0,A156,2026-02-08 08:13:33,2026-02-08 08:20:44,431,0,0,237,T2_delivery,M-Javier
C102789,U16158,PHX1,email,account,P3,2026-02-13 08:13:31,244,1548,2026-02-13 08:43:45,259200,0,A172,2026-02-13 08:13:31,2026-02-13 08:43:45,1814,0,0,1548,T2_delivery,M-Rita
C102933,U18844,JFK5,phone,payment,P1,2026-02-16 20:23:53,315,793,02/16/2026 20:49,86400,0,A172,2026-02-16 20:23:53,2026-02-16 20:49:00,1507,0,0,793,T2_delivery,M-Rita
C100191,U13401,SEA3,chat,damaged_item,P3,2026-01-04 12:25:58,150,458,2026-01-04 12:34:13,259200,0,A163,2026-01-04 12:25:58,2026-01-04 12:34:13,495,0,0,458,T2_delivery,M-Anika
C100283,U18241,DFW2,chat,damaged_item,P2,01/06/2026 20:29,120,605,2026-01-06 20:51:48,172800,0,A169,2026-01-06 20:29:00,2026-01-06 20:51:48,1368,0,0,605,T3_accounts,M-Kim
C101079,U8651,PHX1,chat,account,P3,2026-01-18 06:25:36,81,224,2026-01-18 06:29:37,259200,0,A174,2026-01-18 06:25:36,2026-01-18 06:29:37,241,0,0,224,T2_delivery,M-Kim
C102727,U8818,DFW2,phone,refund,P2,2026-02-12 10:57:50,215,490,2026-02-12 11:08:13,172800,0,A129,2026-02-12 10:57:50,2026-02-12 11:08:13,623,0,0,490,T1_returns,M-Anika
C100492,U11897,SEA3,phone,account,P3,2026-01-08 15:39:03,293,764,2026-01-08 16:08:56,259200,0,A145,2026-01-08 15:39:03,2026-01-08 16:08:56,1793,0,0,764,T2_delivery,M-Anika
C101545,U9623,PHX1,phone,damaged_item,P2,2026-01-25 08:00:57,233,392,2026-01-25 08:13:18,172800,0,A100,2026-01-25 08:00:57,2026-01-25 08:13:18,741,0,0,392,T3_accounts,M-Kim
C100093,U14250,PHX1,email,payment,P2,2026-01-02,169,623,02-01-2026 10:08,172800,0,A126,2026-01-02 00:00:00,2026-01-02 10:08:00,36480,0,0,623,T3_accounts,M-Rita
C100337,U11025,SEA3,chat,account,P3,2026-01-06 07:00:47,300,644,01/06/2026 07:25,259200,0,A175,2026-01-06 07:00:47,2026-01-06 07:25:00,1453,0,0,644,T1_returns,M-Anika
C100767,U14088,DFW2,email,payment,P1,01/13/2026 22:53,341,760,2026-01-13,86400,0,A157,2026-01-13 22:53:00,2026-01-13 00:00:00,,1,0,760,T1_returns,M-Rita
C103076,U16182,PHX1,phone,wrong_item,P3,2026-02-18 17:45:56,474,775,2026-02-18 18:07:19,259200,0,A149,2026-02-18 17:45:56,2026-02-18 18:07:19,1283,0,0,775,T1_returns,M-Javier
C100262,U15326,PHX1,phone,refund,P1,01/05/2026 09:29,296,527,2026-01-05 09:44:19,86400,0,A110,2026-01-05 09:29:00,2026-01-05 09:44:19,919,0,0,527,T2_delivery,M-Anika
C100569,U14726,SEA3,chat,wrong_item,P1,2026-01-10 17:12:21,,591,2026-01-10 17:28:54,86400,0,A999,2026-01-10 17:12:21,2026-01-10 17:28:54,993,0,0,591,unknown,unknown
C100225,U11809,SEA3,callback,wrong_item,P1,2026-01-05 07:55:22,395,995,2026-01-05,86400,0,A156,2026-01-05 07:55:22,2026-01-05 00:00:00,,1,0,995,T2_delivery,M-Javier
C101282,U7713,PHX1,chat,delivery_delay,P2,2026-01-21 14:58:13,192,355,2026-01-21 15:06:55,172800,0,A163,2026-01-21 14:58:13,2026-01-21 15:06:55,522,0,0,355,T2_delivery,M-Anika
C100895,U11189,SEA3,email,delivery_delay,P2,2026-01-15 13:42:09,244,1256,2026-01-15 14:37:56,172800,0,A113,2026-01-15 13:42:09,2026-01-15 14:37:56,3347,0,0,1256,T1_returns,M-Anika
C103165,U15302,DFW2,phone,unknown,P1,2026-02-19 13:47:28,144,365,2026-02-19 14:04:02,86400,0,A104,2026-02-19 13:47:28,2026-02-19 14:04:02,994,0,0,365,T3_accounts,M-Javier
C100494,U5232,JFK5,chat,account,P1,2026-01-08 06:18:31,101,349,01/08/2026 06:33,86400,0,A114,2026-01-08 06:18:31,2026-01-08 06:33:00,869,0,0,349,T2_delivery,M-Anika
C101042,U7910,SEA3,email,wrong_item,P2,2026-01-17 22:34:34,414,1106,2026-01-17 23:09:01,172800,0,A151,2026-01-17 22:34:34,2026-01-17 23:09:01,2067,0,0,1106,T2_delivery,M-Anika
C100276,U9205,JFK5,callback,payment,P3,2026-01-05 11:40:56,2592,9435,2026-01-05 14:52:01,259200,0,A999,2026-01-05 11:40:56,2026-01-05 14:52:01,11465,0,0,9435,unknown,unknown
C100617,U12671,DFW2,callback,payment,P2,2026-01-11 07:32:21,,927,,172800,0,A155,2026-01-11 07:32:21,2026-03-27 18:28:02,6519341,0,1,927,T2_delivery,M-Javier
C101737,U6124,DFW2,email,account,P1,2026-01-28 07:21:14,279,775,2026-01-28 07:54:37,86400,0,A125,2026-01-28 07:21:14,2026-01-28 07:54:37,2003,0,0,775,T3_accounts,M-Rita
C102233,U8848,PHX1,callback,wrong_item,P2,2026-02-04 06:37:39,280,1037,02/04/2026 07:19,172800,0,A179,2026-02-04 06:37:39,2026-02-04 07:19:00,2481,0,0,1037,T2_delivery,M-Javier
C101793,U5159,SEA3,email,delivery_delay,P2,2026-01-29 14:28:02,285,1172,2026-01-29 15:13:14,172800,0,A121,2026-01-29 14:28:02,2026-01-29 15:13:14,2712,0,0,1172,T3_accounts,M-Kim
C101386,U12423,JFK5,callback,account,P3,2026-01-22 07:32:23,439,712,,259200,0,A132,2026-01-22 07:32:23,2026-03-27 18:28:02,5568939,0,1,712,T3_accounts,M-Anika
C103322,U7419,PHX1,chat,damaged_item,P1,02/22/2026 17:24,245,429,02/22/2026 17:34,86400,0,A161,2026-02-22 17:24:00,2026-02-22 17:34:00,600,0,0,429,T3_accounts,M-Kim
C102314,U17897,DFW2,callback,account,P3,2026-02-06 15:41:15,250,1021,2026-02-06 16:21:39,259200,0,A132,2026-02-06 15:41:15,2026-02-06 16:21:39,2424,0,0,1021,T3_accounts,M-Anika
C102577,U5708,JFK5,chat,payment,P3,2026-02-10 15:50:17,191,665,2026-02-10 16:18:29,259200,0,A157,2026-02-10 15:50:17,2026-02-10 16:18:29,1692,0,0,665,T1_returns,M-Rita
C101946,U12869,SEA3,chat,delivery_delay,P2,2026-01-30 21:42:23,177,429,30-01-2026 21:57,172800,0,A119,2026-01-30 21:42:23,2026-01-30 21:57:00,877,0,0,429,T3_accounts,M-Kim
C100655,U5305,PHX1,chat,account,P2,12-01-2026 09:41,173,710,2026-01-12 10:04:10,172800,0,A115,2026-01-12 09:41:00,2026-01-12 10:04:10,1390,0,0,710,T1_returns,M-Kim
C101123,U14428,DFW2,email,account,P3,19-01-2026 21:53,558,1364,2026-01-19 22:33:55,259200,0,A149,2026-01-19 21:53:00,2026-01-19 22:33:55,2455,0,0,1364,T1_returns,M-Javier
C100457,U15928,DFW2,email,refund,P1,2026-01-08 14:39:40,106,632,2026-01-08 15:06:32,86400,0,A173,2026-01-08 14:39:40,2026-01-08 15:06:32,1612,0,0,632,T1_returns,M-Anika
C100727,U6058,DFW2,email,payment,P3,2026-01-13 16:15:13,314,1301,13-01-2026 17:02,259200,0,A162,2026-01-13 16:15:13,2026-01-13 17:02:00,2807,0,0,1301,T1_returns,M-Kim
C101590,U14961,DFW2,chat,account,P1,2026-01-26 17:53:10,103,440,2026-01-26,86400,0,A121,2026-01-26 17:53:10,2026-01-26 00:00:00,,1,0,440,T3_accounts,M-Kim
C100449,U11347,DFW2,email,delivery_delay,P3,2026-01-08 07:33:06,1015,1582,08-01-2026 08:03,259200,0,A166,2026-01-08 07:33:06,2026-01-08 08:03:00,1794,0,0,1582,T2_delivery,M-Kim
C102847,U15866,PHX1,email,account,P1,2026-02-14 10:30:11,808,1445,2026-02-14 10:55:44,86400,0,A149,2026-02-14 10:30:11,2026-02-14 10:55:44,1533,0,0,1445,T1_returns,M-Javier
C101955,U5768,SEA3,email,unknown,P3,2026-01-31 16:57:53,613,1269,2026-01-31 17:37:22,259200,0,A162,2026-01-31 16:57:53,2026-01-31 17:37:22,2369,0,0,1269,T1_returns,M-Kim
